id,title,source,category,tags,trust,description,collapsed_count,model_key,thumb_url,product_url,image_url
trex-outdoor-furniture-cape-cod-deep-seating-chair,Cape Cod Deep Seating Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-cape-cod-deep-seating-chair.jpg,https://www.trexfurniture.com/products/cape-cod-deep-seating-chair-tx4431,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/zauu53ecvpwxe6wfjhux.jpg?v=1752853034
trex-outdoor-furniture-rockport-club-chair,Rockport Club Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-rockport-club-chair.jpg,https://www.trexfurniture.com/products/rockport-club-chair-txc23,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/z3ogg45jjpmjfxpwjgdb.jpg?v=1752853023
trex-outdoor-furniture-yacht-club-garden-arm-chair,Yacht Club Garden Arm Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-yacht-club-garden-arm-chair.jpg,https://www.trexfurniture.com/products/yacht-club-garden-arm-chair-txb24,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/nxcyqfgt9uzp9e4yzz9y.jpg?v=1752851918
trex-outdoor-furniture-yacht-club-dining-arm-chair,Yacht Club Dining Arm Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-yacht-club-dining-arm-chair.jpg,https://www.trexfurniture.com/products/yacht-club-dining-arm-chair-txd230,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/mw8kqpxgnugcia6zrol1.jpg?v=1752851882
trex-outdoor-furniture-yacht-club-deep-seating-chair,Yacht Club Deep Seating Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-yacht-club-deep-seating-chair.jpg,https://www.trexfurniture.com/products/yacht-club-deep-seating-chair-tx4511,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/TX4511-SC145986-VARIANT-IMAGE.jpg?v=1753974529
trex-outdoor-furniture-eastport-club-chair,Eastport Club Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-eastport-club-chair.jpg,https://www.trexfurniture.com/products/eastport-club-chair-tx4621,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/rqw9a8wxgt7qd8srqr8q.jpg?v=1752851489
trex-outdoor-furniture-monterey-bay-dining-arm-chair,Monterey Bay Dining Arm Chair,Trex Outdoor Furniture,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/trex-outdoor-furniture-monterey-bay-dining-arm-chair.jpg,https://www.trexfurniture.com/products/monterey-bay-dining-arm-chair-txd200,https://cdn.shopify.com/s/files/1/0683/0374/9165/files/i4cnapaekbdtyxmznzqk.jpg?v=1752850945
highwood-lehigh-deep-seating-club-chair,Lehigh Deep Seating Club Chair,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-lehigh-deep-seating-club-chair.jpg,https://highwood-usa.com/products/lehigh-deep-seating-club-chair,https://cdn.shopify.com/s/files/1/0059/6597/1490/files/AD-KIT00001-LPA-CGE_3.jpg?v=1765312584
highwood-riverside-garden-chair,Riverside Garden Chair,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-riverside-garden-chair.jpg,https://highwood-usa.com/products/riverside-garden-chair,https://cdn.shopify.com/s/files/1/0059/6597/1490/products/BV-CHGR1-CGR_1.jpg?v=1709583657
highwood-westport-garden-chair,Westport Garden Chair,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-westport-garden-chair.jpg,https://highwood-usa.com/products/westport-garden-chair,https://cdn.shopify.com/s/files/1/0059/6597/1490/files/AD-CHGC1-ACE_1.jpg?v=1758667739
highwood-weatherly-garden-chair,Weatherly Garden Chair,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-weatherly-garden-chair.jpg,https://highwood-usa.com/products/weatherly-garden-chair,https://cdn.shopify.com/s/files/1/0059/6597/1490/files/AD-CHGW1-ACE_1_5de9288d-7296-4b61-a750-9db33a5b3bc2.jpg?v=1758650475
highwood-lehigh-garden-chair,Lehigh Garden Chair,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-lehigh-garden-chair.jpg,https://highwood-usa.com/products/lehigh-garden-chair,https://cdn.shopify.com/s/files/1/0059/6597/1490/files/AD-CHGL1-ACE_2.jpg?v=1758650175
highwood-weatherly-armchair-dining,Weatherly Armchair - Dining,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-weatherly-armchair-dining.jpg,https://highwood-usa.com/products/weatherly-armchair,https://cdn.shopify.com/s/files/1/0059/6597/1490/files/AD-CHDW2-ACE_1.jpg?v=1758668095
highwood-lehigh-armchair-dining-height,Lehigh Armchair - Dining Height,highwood,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,HDPE synthetic wood / poly lumber brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/highwood-lehigh-armchair-dining-height.jpg,https://highwood-usa.com/products/lehigh-armchair,https://cdn.shopify.com/s/files/1/0059/6597/1490/files/AD-CHDL2-ACE_1_e82ca51b-7e87-4d19-af52-0667d4369078.jpg?v=1758668219
loll-designs-fredricksonn-club-chair,Fredricksonn Club Chair,Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-fredricksonn-club-chair.jpg,https://lolldesigns.com/products/fredricksonn-club-chair,https://cdn.shopify.com/s/files/1/0369/6721/9340/files/fredricksonn_club_chair-grey.jpg?v=1778858035
loll-designs-fredricksonn-dining-chair,Fredricksonn Dining Chair,Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-fredricksonn-dining-chair.jpg,https://lolldesigns.com/products/fredricksonn-dining-chair,https://cdn.shopify.com/s/files/1/0369/6721/9340/files/fredricksonn_club_chair-arms-grey.jpg?v=1778872032
loll-designs-deck-chair-yard-sale,"Deck Chair, Yard Sale",Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-deck-chair-yard-sale.jpg,https://lolldesigns.com/products/deck-chair-yard-sale,https://cdn.shopify.com/s/files/1/0369/6721/9340/products/deckchair_driftwood.jpg?v=1765386287
loll-designs-nisswa-lounge-chair-yard-sale,"Nisswa Lounge Chair, Yard Sale",Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-nisswa-lounge-chair-yard-sale.jpg,https://lolldesigns.com/products/nisswa-lounge-chair-overstock,https://cdn.shopify.com/s/files/1/0369/6721/9340/products/nisswa_chair_white_petal.jpg?v=1741635243
loll-designs-nisswa-lounge-chair,Nisswa Lounge Chair,Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-nisswa-lounge-chair.jpg,https://lolldesigns.com/products/nisswa-lounge-chair,https://cdn.shopify.com/s/files/1/0369/6721/9340/products/nisswa_chair_white_silver.jpg?v=1741635241
loll-designs-go-club-chair,Go Club Chair,Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-go-club-chair.jpg,https://lolldesigns.com/products/go-club-chair,https://cdn.shopify.com/s/files/1/0369/6721/9340/products/go_clubchair_grey.jpg?v=1755006590
loll-designs-deck-chair,Deck Chair,Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-deck-chair.jpg,https://lolldesigns.com/products/deck-chair,https://cdn.shopify.com/s/files/1/0369/6721/9340/products/deckchair_grey.jpg?v=1765386287
loll-designs-lago-lounge-chair,Lago Lounge Chair,Loll Designs,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,recycled HDPE flat-panel furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/loll-designs-lago-lounge-chair.jpg,https://lolldesigns.com/products/lago-patio-chair,https://cdn.shopify.com/s/files/1/0369/6721/9340/files/lago-grey.jpg?v=1755616038
duraweather-duraweather-poly-club-dining-chair,DuraWeather Poly CLUB DINING CHAIR,DuraWeather,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,poly / HDPE outdoor furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/duraweather-duraweather-poly-club-dining-chair.jpg,https://duraweather.com/products/duraweather-poly-club-dining-chair,https://cdn.shopify.com/s/files/1/0042/1760/2161/files/White_843d6e65-45ec-4bca-a325-41c3b5d62f24.png?v=1777043434
duraweather-duraweather-poly-modern-dining-chair,DuraWeather Poly MODERN DINING CHAIR,DuraWeather,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,poly / HDPE outdoor furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/duraweather-duraweather-poly-modern-dining-chair.jpg,https://duraweather.com/products/duraweather-poly-modern-dining-chair-1,https://cdn.shopify.com/s/files/1/0042/1760/2161/files/White_1377e50a-e7d2-470d-bc69-c23d28cacc90.png?v=1777503043
duraweather-duraweather-poly-fanback-dining-chair,DuraWeather Poly FANBACK DINING CHAIR,DuraWeather,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,poly / HDPE outdoor furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/duraweather-duraweather-poly-fanback-dining-chair.jpg,https://duraweather.com/products/duraweather-poly-fanback-dining-chair-1,https://cdn.shopify.com/s/files/1/0042/1760/2161/files/White_262a0613-7c6a-4312-8902-498818ac8582.png?v=1777671504
duraweather-edge-modern-dining-chair,Edge Modern Dining Chair,DuraWeather,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,poly / HDPE outdoor furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/duraweather-edge-modern-dining-chair.jpg,https://duraweather.com/products/edge-modern-dining-chair,https://cdn.shopify.com/s/files/1/0042/1760/2161/files/antique_mahogany_-_chair_side_front.png?v=1755624575
duraweather-duraweather-poly-english-garden-mission-deck-chair,DURAWEATHER POLY ENGLISH GARDEN MISSION Deck Chair,DuraWeather,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,poly / HDPE outdoor furniture brand,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/duraweather-duraweather-poly-english-garden-mission-deck-chair.jpg,https://duraweather.com/products/garden-mission-chair,https://cdn.shopify.com/s/files/1/0042/1760/2161/files/duraweatherenglishgardendeckchair3.png?v=1706370618
outdoors-rocking-chair-beaver-dam-outdoor-island-arm-chair,Beaver Dam Outdoor Island Arm Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-beaver-dam-outdoor-island-arm-chair.jpg,https://www.outdoorsrockingchair.com/products/beaver-dam-outdoor-island-arm-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/Beaver_Dam_Outdoor_Island_Arm_Chair_seashell_and_patriot_blue.png?v=1775059208
outdoors-rocking-chair-beaver-dam-outdoor-farmhouse-dining-chair-dining-height,Beaver Dam Outdoor Farmhouse Dining Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-beaver-dam-outdoor-farmhouse-dining-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/beaver-dam-outdoor-farmhouse-dining-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/Beaver_Dam_Outdoor_Farmhouse_Dining_Chair.png?v=1774897635
outdoors-rocking-chair-beaver-dam-outdoor-supreme-dining-chair-dining-height,Beaver Dam Outdoor Supreme Dining Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-beaver-dam-outdoor-supreme-dining-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/beaver-dam-outdoor-supreme-dining-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/Beaver_Dam_Outdoor_Supreme_Dining_Chair_-_Brazilian_Walnut_Mahogany.png?v=1774044715
outdoors-rocking-chair-beaver-dam-outdoor-empress-dining-chair-dining-height,Beaver Dam Outdoor Empress Dining Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-beaver-dam-outdoor-empress-dining-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/beaver-dam-outdoor-empress-dining-chair-dining-height,https://cdn.shopify.com/s/files/1/0814/7461/files/Empress_Dining_Chair.png?v=1773767316
outdoors-rocking-chair-sopoly-callaway-recycled-plastic-dining-chair-dining-height,Sopoly Callaway Recycled Plastic Dining Chair (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-sopoly-callaway-recycled-plastic-dining-chair-dining-height.jpg,https://www.outdoorsrockingchair.com/products/sopoly-callaway-recycled-plastic-dining-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/calltybee.png?v=1772818892
outdoors-rocking-chair-beaver-dam-outdoor-seabreak-dining-chair-w-arms-dining-height,Beaver Dam Outdoor Seabreak Dining Chair w/ Arms (DINING HEIGHT),OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-beaver-dam-outdoor-seabreak-dining-chair-w-arms-dining-height.jpg,https://www.outdoorsrockingchair.com/products/beaver-dam-woodworks-seabreak-dining-chair-w-arms,https://cdn.shopify.com/s/files/1/0814/7461/files/SE-DC-A.jpg?v=1745644253
outdoors-rocking-chair-seaside-casual-recycled-plastic-greenwich-dining-arm-chair-slatted,Seaside Casual Recycled Plastic Greenwich Dining Arm Chair Slatted,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-greenwich-dining-arm-chair-slatted.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-greenwich-dining-arm-chair-slatted,https://cdn.shopify.com/s/files/1/0814/7461/files/602S-h-1496x1764-a6b86155-5c51-4c21-aa71-82368e0f496a.jpg?v=1754538841
outdoors-rocking-chair-seaside-casual-recycled-plastic-sur-dining-arm-chair,Seaside Casual Recycled Plastic Sur Dining Arm Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-sur-dining-arm-chair.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-sur-dining-arm-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/801-SUR-Arm-Chair-1920x2560-2708ec24-24f0-4c3d-9965-c51eff313108.jpg?v=1754619781
outdoors-rocking-chair-seaside-casual-recycled-plastic-sur-reclining-lounge-chair,Seaside Casual Recycled Plastic Sur Reclining Lounge Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-sur-reclining-lounge-chair.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-sur-reclining-lounge-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/800-SUR-Lounge-Chair-1920x2560-fc3c8a2a-9601-48a3-a6f5-70257a03fa58.jpg?v=1754619516
outdoors-rocking-chair-seaside-casual-recycled-plastic-greenwich-dining-arm-chair-provencal,Seaside Casual Recycled Plastic Greenwich Dining Arm Chair Provencal,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-greenwich-dining-arm-chair-provencal.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-greenwich-dining-arm-chair-provencal,https://cdn.shopify.com/s/files/1/0814/7461/files/602P-h-1596x1956-e944497e-58ab-4dfa-9e9e-cd227077e270.jpg?v=1754538385
outdoors-rocking-chair-seaside-casual-recycled-plastic-greenwich-dining-arm-chair-diamond,Seaside Casual Recycled Plastic Greenwich Dining Arm Chair Diamond,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-greenwich-dining-arm-chair-diamond.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-greenwich-dining-arm-chair-diamond,https://cdn.shopify.com/s/files/1/0814/7461/files/602D-h-1596x1956-30de354c-6346-45a9-8f5a-a5a1c06a1eca.jpg?v=1754537446
outdoors-rocking-chair-seaside-casual-recycled-plastic-sym-arm-chair,Seaside Casual Recycled Plastic SYM Arm Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-sym-arm-chair.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-sym-arm-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/0207210-3278x2508-fa3ee0d7-9d08-4d55-98cf-c91d65f9cbbb.jpg?v=1754216427
outdoors-rocking-chair-seaside-casual-recycled-plastic-hampton-dining-chair,Seaside Casual Recycled Plastic Hampton Dining Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-hampton-dining-chair.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-hampton-dining-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/05098.890-3278x2500-03711b40-9c32-43d5-b540-1aad12bd91a5.jpg?v=1754211039
outdoors-rocking-chair-seaside-casual-recycled-plastic-mad-dining-arm-chair,Seaside Casual Recycled Plastic MAD Dining Arm Chair,OutdoorsRockingChair.com,HDPE / PE 板件可转化,HDPE / PE; poly lumber; recycled plastic; 板件 / 板条; 扶手椅,retailer: recycled plastic / poly lumber brands,HDPE / PE / poly lumber / recycled plastic；单把完整扶手椅产品图；板条或板件结构，适合发泡 PE / HDPE 板件、CNC 切割、螺丝装配参考。,,,thumbs/outdoors-rocking-chair-seaside-casual-recycled-plastic-mad-dining-arm-chair.jpg,https://www.outdoorsrockingchair.com/products/seaside-casual-recycled-plastic-mad-dining-arm-chair,https://cdn.shopify.com/s/files/1/0814/7461/files/281_MADFusionDiningArmChair.40_cmyk_465x641_300_CMYK.jpg?v=1754750914
